user_id,subscription_type,monthly_revenue,country,age,gender,device,plan_duration,subscribed_duration,start_month,clv
1990,Basic,15,United States,30,Male,Smart TV,1 Month,404,7,6060
1991,Premium,12,United States,35,Male,Laptop,1 Month,373,7,4476
1992,Basic,14,Canada,39,Male,Smartphone,1 Month,434,7,6076
1993,Standard,15,United Kingdom,29,Female,Tablet,1 Month,384,7,5760
1994,Standard,11,Australia,28,Male,Laptop,1 Month,447,7,4917
1995,Basic,11,Germany,39,Male,Tablet,1 Month,243,12,2673
1996,Premium,10,France,34,Male,Smart TV,1 Month,334,11,3340
1997,Basic,14,Brazil,47,Male,Smart TV,1 Month,304,10,4256
1998,Standard,14,Mexico,47,Female,Smart TV,1 Month,396,10,5544
1999,Premium,13,Spain,46,Male,Smart TV,1 Month,365,8,4745
2000,Basic,12,Italy,31,Male,Smart TV,1 Month,365,9,4380
2001,Premium,10,Spain,41,Female,Smart TV,1 Month,334,9,3340
2002,Basic,10,Spain,30,Female,Smartphone,1 Month,426,9,4260
2003,Standard,11,United States,41,Male,Tablet,1 Month,304,10,3344
2004,Standard,12,Canada,48,Female,Laptop,1 Month,243,12,2916
2005,Basic,10,United States,35,Female,Laptop,1 Month,421,7,4210
2006,Premium,13,United States,41,Female,Laptop,1 Month,448,7,5824
2007,Basic,10,Canada,39,Female,Smart TV,1 Month,355,7,3550
2008,Standard,10,United Kingdom,45,Male,Laptop,1 Month,408,7,4080
2009,Premium,10,Australia,41,Male,Laptop,1 Month,403,7,4030
2010,Basic,13,Germany,28,Male,Laptop,1 Month,578,3,7514
2011,Premium,10,France,28,Female,Tablet,1 Month,326,8,3260
2012,Basic,15,Brazil,48,Male,Smart TV,1 Month,415,8,6225
2013,Standard,10,Mexico,40,Female,Smart TV,1 Month,345,8,3450
2014,Standard,12,Spain,39,Male,Smart TV,1 Month,404,8,4848
2015,Basic,12,Italy,27,Male,Smartphone,1 Month,424,5,5088
2016,Premium,10,Spain,32,Female,Smart TV,1 Month,516,6,5160
2017,Basic,10,Spain,38,Male,Laptop,1 Month,327,9,3270
2018,Standard,10,United States,41,Female,Laptop,1 Month,356,9,3560
2019,Premium,10,Canada,32,Female,Laptop,1 Month,384,9,3840
2020,Basic,12,United States,37,Male,Tablet,1 Month,410,9,4920
2021,Basic,12,United States,50,Female,Laptop,1 Month,316,9,3792
2022,Basic,10,Canada,48,Female,Laptop,1 Month,454,6,4540
2023,Standard,11,United Kingdom,37,Male,Tablet,1 Month,392,9,4312
2024,Premium,13,Australia,46,Female,Laptop,1 Month,362,11,4706
2025,Basic,13,Germany,46,Male,Laptop,1 Month,240,12,3120
2026,Basic,15,France,39,Male,Smart TV,1 Month,329,10,4935
2027,Premium,13,Brazil,42,Female,Smart TV,1 Month,355,10,4615
2028,Standard,11,Mexico,41,Female,Smartphone,1 Month,353,10,3883
2029,Standard,10,Spain,28,Male,Smart TV,1 Month,259,10,2590
2030,Basic,14,Italy,43,Male,Tablet,1 Month,319,10,4466
2031,Premium,14,Spain,45,Female,Smart TV,1 Month,347,10,4858
2032,Standard,10,Spain,45,Male,Smart TV,1 Month,315,10,3150
2033,Basic,13,United States,48,Male,Smartphone,1 Month,249,10,3237
2034,Standard,12,Canada,30,Male,Laptop,1 Month,573,2,6876
2035,Premium,11,United States,51,Female,Smart TV,1 Month,544,4,5984
2036,Basic,12,United States,48,Female,Smartphone,1 Month,484,5,5808
2037,Premium,13,Canada,41,Female,Smart TV,1 Month,391,6,5083
2038,Standard,11,United Kingdom,37,Female,Smartphone,1 Month,453,7,4983
2039,Basic,11,Australia,43,Male,Laptop,1 Month,392,8,4312
2040,Standard,15,Germany,51,Male,Laptop,1 Month,361,8,5415
2041,Premium,10,France,34,Female,Smartphone,1 Month,299,9,2990
2042,Basic,10,Brazil,35,Female,Smartphone,1 Month,391,9,3910
2043,Standard,12,Mexico,45,Female,Smart TV,1 Month,484,5,5808
2044,Premium,12,Spain,31,Male,Smart TV,1 Month,514,5,6168
2045,Basic,15,Italy,50,Female,Laptop,1 Month,542,2,8130
2046,Premium,12,Spain,41,Male,Smartphone,1 Month,312,10,3744
2047,Basic,11,Spain,42,Female,Laptop,1 Month,312,10,3432
2048,Standard,11,United States,41,Male,Tablet,1 Month,318,10,3498
2049,Standard,14,Canada,34,Male,Tablet,1 Month,362,8,5068
2050,Basic,13,United States,35,Female,Smartphone,1 Month,515,4,6695
2051,Premium,10,United States,48,Male,Smartphone,1 Month,344,9,3440
2052,Basic,11,Canada,39,Female,Smart TV,1 Month,350,9,3850
2053,Standard,14,United Kingdom,37,Female,Laptop,1 Month,353,9,4942
2054,Premium,10,Australia,31,Male,Tablet,1 Month,359,9,3590
2055,Basic,14,Germany,29,Female,Laptop,1 Month,486,5,6804
2056,Premium,10,France,36,Male,Tablet,1 Month,383,8,3830
2057,Basic,10,Brazil,32,Male,Smartphone,1 Month,303,10,3030
2058,Standard,10,Mexico,31,Female,Smartphone,1 Month,395,10,3950
2059,Standard,14,Spain,31,Male,Laptop,1 Month,456,6,6384
2060,Basic,12,Italy,29,Male,Smart TV,1 Month,578,3,6936
2061,Premium,10,Spain,48,Male,Smart TV,1 Month,607,1,6070
2062,Basic,14,Spain,46,Male,Tablet,1 Month,436,7,6104
2063,Standard,15,United States,35,Female,Smartphone,1 Month,412,7,6180
2064,Premium,11,Canada,37,Female,Tablet,1 Month,473,7,5203
2065,Basic,12,United States,45,Female,Tablet,1 Month,414,7,4968
2066,Premium,15,United States,48,Female,Laptop,1 Month,304,12,4560
2067,Basic,10,Canada,44,Female,Laptop,1 Month,274,12,2740
2068,Standard,14,United Kingdom,47,Female,Laptop,1 Month,396,10,5544
2069,Standard,12,Australia,35,Male,Smart TV,1 Month,273,11,3276
2070,Basic,10,Germany,35,Female,Smartphone,1 Month,304,11,3040
2071,Premium,11,France,35,Male,Smartphone,1 Month,334,9,3674
2072,Basic,15,Brazil,49,Female,Laptop,1 Month,396,10,5940
2073,Standard,11,Mexico,50,Female,Tablet,1 Month,243,12,2673
2074,Premium,14,Spain,44,Male,Smartphone,1 Month,421,7,5894
2075,Basic,14,Italy,47,Female,Tablet,1 Month,419,7,5866
2076,Premium,15,Spain,46,Female,Laptop,1 Month,479,7,7185
2077,Basic,11,Spain,39,Female,Laptop,1 Month,384,7,4224
2078,Standard,15,United States,34,Male,Laptop,1 Month,441,7,6615
2079,Standard,10,Canada,31,Female,Smart TV,1 Month,406,7,4060
2080,Basic,10,United States,46,Female,Laptop,1 Month,450,8,4500
2081,Premium,15,United States,30,Male,Smart TV,1 Month,354,8,5310
2082,Basic,12,Canada,29,Male,Tablet,1 Month,471,8,5652
2083,Standard,12,United Kingdom,42,Male,Tablet,1 Month,376,8,4512
2084,Premium,13,Australia,27,Female,Smartphone,1 Month,636,1,8268
2085,Basic,15,Germany,33,Male,Laptop,1 Month,575,2,8625
2086,Premium,13,France,45,Female,Smart TV,1 Month,607,4,7891
2087,Basic,13,Brazil,50,Male,Tablet,1 Month,302,11,3926
2088,Standard,10,Mexico,42,Female,Tablet,1 Month,356,9,3560
2089,Standard,10,Spain,29,Male,Tablet,1 Month,414,9,4140
2090,Basic,12,Italy,31,Female,Tablet,1 Month,443,9,5316
2091,Premium,13,Spain,42,Female,Smartphone,1 Month,485,5,6305
2092,Basic,10,Spain,44,Female,Laptop,1 Month,424,7,4240
2093,Standard,10,United States,34,Male,Smart TV,1 Month,393,10,3930
2094,Premium,13,Canada,40,Female,Smart TV,1 Month,332,12,4316
2095,Basic,10,United States,38,Male,Smart TV,1 Month,298,10,2980
2096,Basic,15,United States,42,Female,Tablet,1 Month,327,10,4905
2097,Basic,10,Canada,47,Male,Tablet,1 Month,386,10,3860
2098,Standard,15,United Kingdom,29,Female,Tablet,1 Month,354,10,5310
2099,Premium,11,Australia,29,Male,Laptop,1 Month,291,10,3201
2100,Basic,14,Germany,44,Female,Smart TV,1 Month,350,10,4900
2101,Basic,12,France,31,Male,Tablet,1 Month,378,10,4536
2102,Premium,14,Brazil,48,Female,Smartphone,1 Month,315,10,4410
2103,Standard,14,Mexico,32,Female,Laptop,1 Month,542,1,7588
2104,Standard,13,Spain,28,Female,Tablet,1 Month,634,2,8242
2105,Basic,11,Italy,36,Female,Smartphone,1 Month,544,4,5984
2106,Premium,10,Spain,28,Female,Smartphone,1 Month,453,6,4530
2107,Standard,14,Spain,32,Female,Smart TV,1 Month,361,7,5054
2108,Basic,15,United States,50,Female,Smartphone,1 Month,422,8,6330
2109,Standard,12,Canada,44,Male,Tablet,1 Month,391,9,4692
2110,Premium,14,United States,44,Female,Smartphone,1 Month,361,10,5054
2111,Basic,14,United States,47,Male,Laptop,1 Month,361,9,5054
2112,Premium,15,Canada,39,Female,Smart TV,1 Month,391,9,5865
2113,Standard,11,United Kingdom,44,Female,Tablet,1 Month,453,7,4983
2114,Basic,12,Australia,46,Female,Tablet,1 Month,575,3,6900
2115,Standard,10,Germany,31,Female,Laptop,1 Month,483,4,4830
2116,Premium,12,France,33,Female,Tablet,1 Month,634,1,7608
2117,Basic,13,Brazil,27,Male,Laptop,1 Month,315,10,4095
2118,Standard,10,Mexico,34,Male,Smart TV,1 Month,349,10,3490
2119,Premium,14,Spain,48,Male,Laptop,1 Month,328,10,4592
2120,Basic,14,Italy,39,Female,Smart TV,1 Month,374,9,5236
2121,Premium,14,Spain,39,Male,Laptop,1 Month,347,9,4858
2122,Basic,11,Spain,48,Female,Smart TV,1 Month,379,9,4169
2123,Standard,12,United States,37,Female,Tablet,1 Month,349,9,4188
2124,Standard,14,Canada,40,Male,Laptop,1 Month,419,9,5866
2125,Basic,14,United States,41,Female,Smartphone,1 Month,486,5,6804
2126,Premium,12,United States,35,Female,Smartphone,1 Month,390,8,4680
2127,Basic,15,Canada,46,Male,Smartphone,1 Month,273,12,4095
2128,Standard,10,United Kingdom,28,Female,Tablet,1 Month,395,10,3950
2129,Premium,14,Australia,29,Female,Laptop,1 Month,487,5,6818
2130,Basic,10,Germany,46,Female,Tablet,1 Month,608,4,6080
2131,Premium,11,France,35,Male,Laptop,1 Month,406,7,4466
2132,Basic,12,Brazil,27,Male,Smart TV,1 Month,471,7,5652
2133,Standard,11,Mexico,38,Male,Laptop,1 Month,412,7,4532
2134,Standard,13,Spain,43,Male,Smart TV,1 Month,503,7,6539
2135,Basic,15,Italy,31,Female,Smartphone,1 Month,415,7,6225
2136,Premium,13,Spain,29,Female,Tablet,1 Month,447,7,5811
2137,Basic,10,Spain,34,Female,Tablet,1 Month,418,7,4180
2138,Standard,11,United States,39,Male,Smartphone,1 Month,365,12,4015
2139,Premium,14,Canada,34,Female,Smartphone,1 Month,243,12,3402
2140,Basic,14,United States,51,Male,Tablet,1 Month,451,7,6314
2141,Premium,14,United States,47,Female,Tablet,1 Month,421,7,5894
2142,Basic,12,Canada,46,Male,Smartphone,1 Month,482,7,5784
2143,Standard,12,United Kingdom,46,Female,Smartphone,1 Month,389,7,4668
2144,Standard,14,Australia,47,Female,Smartphone,1 Month,449,7,6286
2145,Basic,14,Germany,40,Female,Smart TV,1 Month,418,7,5852
2146,Premium,12,France,41,Female,Tablet,1 Month,477,7,5724
2147,Basic,12,Brazil,30,Female,Smartphone,1 Month,411,7,4932
2148,Standard,12,Mexico,31,Female,Tablet,1 Month,470,7,5640
2149,Premium,14,Spain,42,Male,Smart TV,1 Month,404,7,5656
2150,Basic,12,Italy,46,Female,Tablet,1 Month,517,6,6204
2151,Premium,13,Spain,34,Female,Smart TV,1 Month,358,8,4654
2152,Basic,14,Spain,42,Male,Laptop,1 Month,471,8,6594
2153,Standard,13,United States,45,Male,Tablet,1 Month,376,8,4888
2154,Standard,12,Canada,30,Male,Smart TV,1 Month,404,8,4848
2155,Basic,12,United States,44,Male,Smartphone,1 Month,606,1,7272
2156,Premium,10,United States,37,Male,Smart TV,1 Month,369,7,3690
2157,Basic,10,Canada,43,Male,Smart TV,1 Month,389,9,3890
2158,Standard,12,United Kingdom,46,Male,Smartphone,1 Month,388,9,4656
2159,Premium,11,Australia,40,Female,Tablet,1 Month,446,9,4906
2160,Basic,11,Germany,45,Female,Smartphone,1 Month,440,9,4840
2161,Premium,10,France,48,Female,Smartphone,1 Month,345,9,3450
2162,Basic,10,Brazil,43,Female,Tablet,1 Month,576,3,5760
2163,Standard,13,Mexico,48,Male,Smart TV,1 Month,393,10,5109
2164,Standard,10,Spain,32,Female,Smartphone,1 Month,332,12,3320
2165,Basic,12,Italy,38,Male,Laptop,1 Month,297,10,3564
2166,Premium,13,Spain,50,Male,Smartphone,1 Month,356,10,4628
2167,Basic,11,Spain,33,Female,Laptop,1 Month,385,10,4235
2168,Standard,14,United States,27,Male,Smart TV,1 Month,352,10,4928
2169,Premium,12,Canada,47,Male,Tablet,1 Month,289,10,3468
2170,Basic,12,United States,35,Female,Smart TV,1 Month,347,10,4164
2171,Basic,12,United States,41,Male,Tablet,1 Month,377,10,4524
2172,Basic,14,Canada,39,Female,Smart TV,1 Month,343,10,4802
2173,Standard,13,United Kingdom,46,Female,Smartphone,1 Month,249,10,3237
2174,Premium,14,Australia,33,Female,Smartphone,1 Month,575,4,8050
2175,Basic,11,Germany,30,Male,Laptop,1 Month,483,6,5313
2176,Basic,13,France,46,Male,Tablet,1 Month,453,7,5889
2177,Premium,15,Brazil,42,Female,Tablet,1 Month,392,8,5880
2178,Standard,11,Mexico,28,Female,Tablet,1 Month,422,9,4642
2179,Standard,10,Spain,40,Male,Smart TV,1 Month,361,10,3610
2180,Basic,14,Italy,31,Female,Smart TV,1 Month,361,10,5054
2181,Premium,13,Spain,27,Male,Laptop,1 Month,331,10,4303
2182,Standard,14,Spain,45,Female,Tablet,1 Month,391,9,5474
2183,Basic,10,United States,49,Female,Smart TV,1 Month,391,9,3910
2184,Standard,12,Canada,28,Male,Tablet,1 Month,514,6,6168
2185,Premium,14,United States,33,Male,Smart TV,1 Month,514,3,7196
2186,Basic,15,United States,38,Male,Smart TV,1 Month,376,10,5640
2187,Premium,15,Canada,44,Male,Tablet,1 Month,344,10,5160
2188,Standard,15,United Kingdom,34,Female,Laptop,1 Month,354,10,5310
2189,Basic,15,Australia,35,Male,Laptop,1 Month,515,4,7725
2190,Standard,10,Germany,47,Male,Tablet,1 Month,373,9,3730
2191,Premium,12,France,30,Male,Smartphone,1 Month,373,9,4476
2192,Basic,12,Brazil,50,Female,Smart TV,1 Month,379,9,4548
2193,Standard,12,Mexico,32,Male,Laptop,1 Month,355,9,4260
2194,Premium,14,Spain,36,Female,Smart TV,1 Month,363,12,5082
2195,Basic,14,Italy,40,Female,Smart TV,1 Month,417,8,5838
2196,Premium,15,Spain,39,Male,Smartphone,1 Month,387,8,5805
2197,Basic,11,Spain,28,Male,Smartphone,1 Month,420,8,4620
2198,Standard,12,United States,29,Female,Smart TV,1 Month,334,12,4008
2199,Standard,14,Canada,49,Male,Tablet,1 Month,390,8,5460
2200,Basic,14,United States,40,Male,Laptop,1 Month,495,7,6930
2201,Premium,12,United States,29,Male,Laptop,1 Month,439,7,5268
2202,Basic,14,Canada,35,Female,Tablet,1 Month,470,7,6580
2203,Standard,14,United Kingdom,44,Male,Smartphone,1 Month,438,7,6132
2204,Premium,11,Australia,39,Male,Smart TV,1 Month,353,7,3883
2205,Basic,12,Germany,27,Male,Smart TV,1 Month,411,7,4932
2206,Premium,11,France,31,Male,Smart TV,1 Month,477,7,5247
2207,Basic,13,Brazil,39,Female,Laptop,1 Month,451,7,5863
2208,Standard,13,Mexico,44,Male,Laptop,1 Month,512,7,6656
2209,Standard,10,Spain,48,Female,Tablet,1 Month,421,7,4210
2210,Basic,11,Italy,27,Male,Smartphone,1 Month,482,7,5302
2211,Premium,13,Spain,27,Male,Laptop,1 Month,421,7,5473
2212,Basic,14,Spain,41,Male,Smart TV,1 Month,481,7,6734
2213,Standard,15,United States,44,Female,Tablet,1 Month,419,7,6285
2214,Premium,12,Canada,29,Female,Tablet,1 Month,509,7,6108
2215,Basic,13,United States,42,Female,Smartphone,1 Month,416,7,5408
2216,Premium,15,United States,45,Female,Smart TV,1 Month,474,7,7110
2217,Basic,11,Canada,39,Female,Tablet,1 Month,410,7,4510
2218,Standard,15,United Kingdom,41,Female,Tablet,1 Month,496,7,7440
2219,Standard,10,Australia,41,Female,Laptop,1 Month,486,6,4860
2220,Basic,15,Germany,41,Male,Smartphone,1 Month,364,11,5460
2221,Premium,14,France,47,Female,Smart TV,1 Month,387,8,5418
2222,Basic,10,Brazil,49,Female,Smartphone,1 Month,326,8,3260
2223,Standard,12,Mexico,29,Male,Laptop,1 Month,411,8,4932
2224,Premium,10,Spain,33,Male,Tablet,1 Month,409,8,4090
2225,Basic,13,Italy,45,Female,Smart TV,1 Month,666,2,8658
2226,Premium,13,Spain,41,Female,Laptop,1 Month,399,6,5187
2227,Basic,11,Spain,31,Male,Laptop,1 Month,332,11,3652
2228,Standard,15,United States,51,Male,Tablet,1 Month,386,9,5790
2229,Standard,11,Canada,43,Female,Smartphone,1 Month,441,9,4851
2230,Basic,12,United States,33,Female,Laptop,1 Month,437,9,5244
2231,Premium,10,United States,47,Female,Smartphone,1 Month,574,2,5740
2232,Basic,13,Canada,40,Female,Laptop,1 Month,545,4,7085
2233,Standard,14,United Kingdom,34,Female,Smartphone,1 Month,453,9,6342
2234,Premium,15,Australia,40,Male,Tablet,1 Month,362,11,5430
2235,Basic,15,Germany,38,Male,Laptop,1 Month,327,10,4905
2236,Premium,11,France,47,Male,Smart TV,1 Month,356,10,3916
2237,Basic,13,Brazil,29,Male,Smart TV,1 Month,385,10,5005
2238,Standard,14,Mexico,49,Female,Smartphone,1 Month,351,10,4914
2239,Standard,12,Spain,40,Male,Smart TV,1 Month,289,10,3468
2240,Basic,12,Italy,51,Female,Laptop,1 Month,378,10,4536
2241,Premium,11,Spain,51,Female,Tablet,1 Month,374,10,4114
2242,Basic,12,Spain,50,Female,Smart TV,1 Month,342,10,4104
2243,Standard,10,United States,47,Female,Laptop,1 Month,514,4,5140
2244,Premium,10,Canada,40,Male,Smart TV,1 Month,575,5,5750
2245,Basic,15,United States,35,Female,Smart TV,1 Month,453,7,6795
2246,Basic,15,United States,37,Female,Smart TV,1 Month,422,8,6330
2247,Basic,15,Canada,30,Male,Tablet,1 Month,391,9,5865
2248,Standard,15,United Kingdom,47,Female,Tablet,1 Month,392,10,5880
2249,Premium,12,Australia,35,Male,Smartphone,1 Month,330,11,3960
2250,Basic,14,Germany,33,Male,Tablet,1 Month,392,10,5488
2251,Basic,13,France,51,Female,Laptop,1 Month,331,10,4303
2252,Premium,12,Brazil,31,Female,Tablet,1 Month,361,11,4332
2253,Standard,10,Mexico,48,Female,Laptop,1 Month,484,7,4840
2254,Standard,11,Spain,40,Male,Laptop,1 Month,575,4,6325
2255,Basic,15,Italy,41,Female,Laptop,1 Month,311,10,4665
2256,Premium,15,Spain,41,Male,Laptop,1 Month,374,10,5610
2257,Standard,12,Spain,28,Female,Laptop,1 Month,352,10,4224
2258,Basic,13,United States,45,Female,Laptop,1 Month,389,10,5057
2259,Standard,11,Canada,32,Female,Laptop,1 Month,301,12,3311
2260,Premium,10,United States,31,Male,Tablet,1 Month,666,1,6660
2261,Basic,10,United States,40,Female,Tablet,1 Month,377,9,3770
2262,Premium,10,Canada,40,Female,Smartphone,1 Month,379,9,3790
2263,Standard,14,United Kingdom,50,Male,Tablet,1 Month,353,9,4942
2264,Basic,12,Australia,41,Male,Smartphone,1 Month,666,2,7992
2265,Standard,10,Germany,43,Male,Tablet,1 Month,403,8,4030
2266,Premium,15,France,43,Male,Tablet,1 Month,387,8,5805
2267,Basic,11,Brazil,36,Female,Smartphone,1 Month,418,8,4598
2268,Standard,15,Mexico,48,Male,Smart TV,1 Month,448,8,6720
2269,Premium,15,Spain,33,Female,Smartphone,1 Month,637,1,9555
2270,Basic,14,Italy,30,Female,Smart TV,1 Month,352,7,4928
2271,Premium,14,Spain,37,Female,Laptop,1 Month,438,7,6132
2272,Basic,13,Spain,49,Male,Smart TV,1 Month,469,7,6097
2273,Standard,15,United States,47,Female,Smartphone,1 Month,468,7,7020
2274,Standard,10,Canada,45,Female,Tablet,1 Month,352,7,3520
2275,Basic,11,United States,50,Male,Smart TV,1 Month,411,7,4521
2276,Premium,12,United States,36,Male,Smartphone,1 Month,475,7,5700
2277,Basic,14,Canada,37,Male,Smart TV,1 Month,450,7,6300
2278,Standard,15,United Kingdom,38,Female,Tablet,1 Month,511,7,7665
2279,Premium,10,Australia,40,Male,Smart TV,1 Month,450,7,4500
2280,Basic,13,Germany,38,Female,Smart TV,1 Month,512,7,6656
2281,Premium,14,France,46,Female,Tablet,1 Month,450,7,6300
2282,Basic,10,Brazil,40,Female,Smartphone,1 Month,480,7,4800
2283,Standard,13,Mexico,34,Male,Smart TV,1 Month,448,7,5824
2284,Standard,12,Spain,39,Female,Smartphone,1 Month,507,7,6084
2285,Basic,13,Italy,47,Male,Smartphone,1 Month,445,7,5785
2286,Premium,15,Spain,41,Male,Laptop,1 Month,503,7,7545
2287,Basic,12,Spain,47,Female,Tablet,1 Month,407,7,4884
2288,Standard,13,United States,50,Male,Smartphone,1 Month,520,2,6760
2289,Premium,10,Canada,31,Male,Tablet,1 Month,364,10,3640
2290,Basic,13,United States,41,Male,Smartphone,1 Month,449,8,5837
2291,Premium,11,United States,31,Female,Laptop,1 Month,446,8,4906
2292,Basic,12,Canada,41,Female,Smart TV,1 Month,328,8,3936
2293,Standard,12,United Kingdom,28,Male,Tablet,1 Month,441,8,5292
2294,Standard,14,Australia,40,Female,Smartphone,1 Month,409,8,5726
2295,Basic,11,Germany,34,Female,Smart TV,1 Month,317,8,3487
2296,Premium,10,France,37,Male,Smartphone,1 Month,399,6,3990
2297,Basic,13,Brazil,30,Female,Laptop,1 Month,389,9,5057
2298,Standard,12,Mexico,32,Male,Tablet,1 Month,384,9,4608
2299,Premium,14,Spain,41,Male,Smartphone,1 Month,441,9,6174
2300,Basic,13,Italy,42,Female,Tablet,1 Month,435,9,5655
2301,Premium,13,Spain,40,Male,Laptop,1 Month,546,3,7098
2302,Basic,11,Spain,30,Female,Smartphone,1 Month,515,5,5665
2303,Standard,14,United States,43,Male,Laptop,1 Month,453,9,6342
2304,Standard,14,Canada,31,Female,Tablet,1 Month,388,10,5432
2305,Basic,15,United States,45,Male,Smartphone,1 Month,326,10,4890
2306,Premium,10,United States,33,Male,Smart TV,1 Month,385,10,3850
2307,Basic,14,Canada,41,Male,Smartphone,1 Month,414,10,5796
2308,Standard,11,United Kingdom,37,Male,Smart TV,1 Month,381,10,4191
2309,Premium,12,Australia,40,Female,Smartphone,1 Month,319,10,3828
2310,Basic,10,Germany,36,Male,Tablet,1 Month,404,10,4040
2311,Premium,14,France,28,Male,Smart TV,1 Month,373,10,5222
2312,Basic,12,Brazil,38,Male,Smartphone,1 Month,606,3,7272
2313,Standard,11,Mexico,36,Female,Tablet,1 Month,514,4,5654
2314,Standard,12,Spain,47,Female,Smart TV,1 Month,575,5,6900
2315,Basic,12,Italy,35,Female,Laptop,1 Month,453,7,5436
2316,Premium,14,Spain,29,Female,Tablet,1 Month,422,9,5908
2317,Basic,14,Spain,49,Female,Smart TV,1 Month,361,10,5054
2318,Standard,11,United States,34,Male,Smart TV,1 Month,391,11,4301
2319,Premium,13,Canada,37,Male,Smart TV,1 Month,361,11,4693
2320,Basic,14,United States,50,Male,Smart TV,1 Month,392,10,5488
2321,Basic,12,United States,38,Male,Smart TV,1 Month,300,11,3600
2322,Basic,15,Canada,37,Female,Smart TV,1 Month,331,12,4965
2323,Standard,12,United Kingdom,34,Male,Laptop,1 Month,484,7,5808
2324,Premium,13,Australia,30,Male,Smart TV,1 Month,575,4,7475
2325,Basic,13,Germany,35,Male,Laptop,1 Month,606,3,7878
2326,Basic,12,France,39,Male,Tablet,1 Month,665,1,7980
2327,Premium,10,Brazil,47,Female,Tablet,1 Month,374,10,3740
2328,Standard,13,Mexico,40,Female,Laptop,1 Month,377,10,4901
2329,Standard,12,Spain,33,Male,Smart TV,1 Month,347,10,4164
2330,Basic,12,Italy,32,Female,Smartphone,1 Month,264,10,3168
2331,Premium,13,Spain,32,Male,Smart TV,1 Month,356,10,4628
2332,Standard,10,Spain,30,Female,Smart TV,1 Month,357,10,3570
2333,Basic,12,United States,49,Male,Tablet,1 Month,414,9,4968
2334,Standard,13,Canada,39,Female,Smartphone,1 Month,447,9,5811
2335,Premium,15,United States,45,Male,Laptop,1 Month,424,8,6360
2336,Basic,14,United States,43,Male,Smartphone,1 Month,473,8,6622
2337,Premium,10,Canada,41,Male,Smartphone,1 Month,413,8,4130
2338,Standard,10,United Kingdom,38,Female,Tablet,1 Month,395,10,3950
2339,Basic,13,Australia,34,Female,Smartphone,1 Month,464,7,6032
2340,Standard,15,Germany,38,Male,Laptop,1 Month,349,7,5235
2341,Premium,11,France,48,Male,Tablet,1 Month,433,7,4763
2342,Basic,11,Brazil,38,Female,Smart TV,1 Month,495,7,5445
2343,Standard,10,Mexico,34,Female,Laptop,1 Month,465,7,4650
2344,Premium,10,Spain,44,Female,Tablet,1 Month,351,7,3510
2345,Basic,11,Italy,39,Male,Smartphone,1 Month,443,7,4873
2346,Premium,10,Spain,43,Female,Smartphone,1 Month,505,7,5050
2347,Basic,13,Spain,49,Female,Smart TV,1 Month,448,7,5824
2348,Standard,10,United States,48,Female,Smart TV,1 Month,509,7,5090
2349,Standard,11,Canada,47,Female,Tablet,1 Month,481,7,5291
2350,Basic,12,United States,27,Female,Laptop,1 Month,364,7,4368
2351,Premium,14,United States,40,Female,Smartphone,1 Month,449,7,6286
2352,Basic,11,Canada,43,Female,Smart TV,1 Month,509,7,5599
2353,Standard,15,United Kingdom,30,Female,Laptop,1 Month,446,7,6690
2354,Premium,13,Australia,43,Female,Smart TV,1 Month,359,7,4667
2355,Basic,13,Germany,49,Male,Laptop,1 Month,442,7,5746
2356,Premium,13,France,47,Male,Smartphone,1 Month,500,7,6500
2357,Basic,13,Brazil,33,Male,Smartphone,1 Month,469,7,6097
2358,Standard,15,Mexico,48,Female,Smartphone,1 Month,462,4,6930
2359,Standard,13,Spain,31,Male,Laptop,1 Month,334,12,4342
2360,Basic,13,Italy,30,Male,Tablet,1 Month,450,8,5850
2361,Premium,14,Spain,34,Female,Smartphone,1 Month,331,8,4634
2362,Basic,12,Spain,37,Male,Smartphone,1 Month,331,8,3972
2363,Standard,11,United States,44,Female,Smart TV,1 Month,442,8,4862
2364,Premium,13,Canada,28,Female,Smart TV,1 Month,438,8,5694
2365,Basic,11,United States,47,Male,Smartphone,1 Month,399,6,4389
2366,Premium,11,United States,43,Male,Smart TV,1 Month,307,9,3377
2367,Basic,12,Canada,51,Male,Tablet,1 Month,385,9,4620
2368,Standard,14,United Kingdom,50,Male,Laptop,1 Month,414,9,5796
2369,Standard,11,Australia,40,Female,Smartphone,1 Month,292,9,3212
2370,Basic,11,Germany,31,Female,Laptop,1 Month,434,9,4774
2371,Premium,15,France,29,Female,Smartphone,1 Month,576,3,8640
2372,Basic,15,Brazil,38,Female,Tablet,1 Month,454,7,6810
2373,Standard,14,Mexico,47,Male,Tablet,1 Month,272,10,3808
2374,Premium,15,Spain,30,Male,Tablet,1 Month,417,10,6255
2375,Basic,13,Italy,42,Male,Laptop,1 Month,354,10,4602
2376,Premium,12,Spain,49,Male,Smart TV,1 Month,414,10,4968
2377,Basic,14,Spain,50,Female,Tablet,1 Month,413,10,5782
2378,Standard,11,United States,51,Male,Smart TV,1 Month,381,10,4191
2379,Standard,11,Canada,47,Male,Smartphone,1 Month,317,10,3487
2380,Basic,13,United States,36,Female,Smartphone,1 Month,406,10,5278
2381,Premium,12,United States,30,Female,Laptop,1 Month,373,10,4476
2382,Basic,12,Canada,34,Female,Tablet,1 Month,665,1,7980
